Brand Name,Shirt Name,Rating,Price,URL,No. of ratings,Colour,Sleeve,Neck,Material,Fit Type,PG
Smartees,Self Design Men Mandarin Collar Grey T-Shirt,3.8,299,https://www.flipkart.com/smartees-self-design-men-mandarin-collar-grey-t-shirt/p/itm3897d94e99fa5?pid=TSHFPHQ9E5UJG3RZ&lid=LSTTSHFPHQ9E5UJG3RZ94AORU&marketplace=FLIPKART&srno=s_14_557&otracker=search&otracker1=search&fm=organic&iid=fa69c0c1-8c56-4b1f-9d79-3009b311fcd4.TSHFPHQ9E5UJG3RZ.SEARCH&ssid=yblcyr5skg0000001594639549156&qH=314c11a226d7cd83,166,Grey,Full Sleeve,Mandarin Collar,Cotton Blend,Slim Fit,14
ADIDAS,Sporty Men Round Neck Black T-Shirt,4.2,899,https://www.flipkart.com/adidas-sporty-men-round-neck-black-t-shirt/p/itmfefdptqhzgxmm?pid=TSHFEFDMD2ESXJUV&lid=LSTTSHFEFDMD2ESXJUVNGLXBQ&marketplace=FLIPKART&srno=s_14_558&otracker=search&otracker1=search&fm=organic&iid=fa69c0c1-8c56-4b1f-9d79-3009b311fcd4.TSHFEFDMD2ESXJUV.SEARCH&ssid=yblcyr5skg0000001594639549156&qH=314c11a226d7cd83,326,BLACK/WHITE,Short Sleeve,Round Neck,Cotton Viscose Blend,Regular,14
FastColors,"Color Block Men Round Neck Green, White T-Shirt",3.9,679,https://www.flipkart.com/fastcolors-color-block-men-round-neck-green-white-t-shirt/p/itm77d3f397bf07d?pid=TSHFSMJWYE3HQXNF&lid=LSTTSHFSMJWYE3HQXNFCEKHR7&marketplace=FLIPKART&srno=s_14_559&otracker=search&otracker1=search&fm=organic&iid=fa69c0c1-8c56-4b1f-9d79-3009b311fcd4.TSHFSMJWYE3HQXNF.SEARCH&ssid=yblcyr5skg0000001594639549156&qH=314c11a226d7cd83,132,Green White,Full Sleeve,Round Neck,Pure Cotton,Regular,14
FLEXIMAA,Printed Men Round or Crew Blue T-Shirt,3.9,379,https://www.flipkart.com/fleximaa-printed-men-round-crew-blue-t-shirt/p/itmf3ytaytw9nsjz?pid=TSHEYK2EZHYXBRV5&lid=LSTTSHEYK2EZHYXBRV5ORZST3&marketplace=FLIPKART&srno=s_14_560&otracker=search&otracker1=search&fm=organic&iid=en_qgVl3FMPmY4m55%2FIZ14AuFtxmCh0IaQRU0rlgZ0CIfq9lhNl2Cnru1v9u2ihzdIpH8RA9HdAu%2BJGI1tlHeUvKg%3D%3D&ssid=yblcyr5skg0000001594639549156&qH=314c11a226d7cd83,2142,Navy Blue,Full Sleeve,Round or Crew,Cotton Blend,Regular,14
Maniac,Striped Men Round Neck Multicolor T-Shirt,3.5,404,https://www.flipkart.com/maniac-striped-men-round-neck-multicolor-t-shirt/p/itm0ac88fc1e9790?pid=TSHFZYYNCCS3ZJJV&lid=LSTTSHFZYYNCCS3ZJJV1P2ITE&marketplace=FLIPKART&srno=s_15_561&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFZYYNCCS3ZJJV.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,211,Red|Black,Full Sleeve,Round Neck,Pure Cotton,Slim Fit,15
U.S.Polo Association,Solid Men Round Neck White T-Shirt,4.2,1259,https://www.flipkart.com/u-s-polo-association-solid-men-round-neck-white-t-shirt/p/itm98e171238ff16?pid=TSHFGNKBWHS5NZSH&lid=LSTTSHFGNKBWHS5NZSH4DXHNC&marketplace=FLIPKART&srno=s_15_562&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFGNKBWHS5NZSH.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,40,White,Half Sleeve,Round Neck,Pure Cotton,STANDARD,15
KAY DEE,"Solid Men Hooded Neck Black, Yellow T-Shirt",4,284,https://www.flipkart.com/kay-dee-solid-men-hooded-neck-black-yellow-t-shirt/p/itmd5c0816b4d234?pid=TSHFZSTNRMNV5HWC&lid=LSTTSHFZSTNRMNV5HWCWKDR6O&marketplace=FLIPKART&srno=s_15_563&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFZSTNRMNV5HWC.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,1750,Yellow,Full Sleeve,Hooded Neck,Cotton Blend,Slim Fit,15
The EG Store,Color Block Men Round Neck Red T-Shirt,3.8,328,https://www.flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itma955b401c2425?pid=TSHFGXTNP9YNGNVC&lid=LSTTSHFGXTNP9YNGNVCH2ADBO&marketplace=FLIPKART&srno=s_15_564&otracker=search&otracker1=search&fm=organic&iid=en_4STaALgb%2BHY3bX2kgKcj2ocd7ot9HnKHkAfnQaC8E2gyTe19K%2BuMRxMNu9EdqgsZmd9YHhnRXdeTppJzUR69MQ%3D%3D&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,14194,Red,Full Sleeve,Round Neck,Polycotton,Slim,15
United Colors of Benetton,Solid Men Polo Neck Green T-Shirt,4.1,789,https://www.flipkart.com/united-colors-benetton-solid-men-polo-neck-green-t-shirt/p/itm183b5394f3bb8?pid=TSHFKBVWCDJBAVUG&lid=LSTTSHFKBVWCDJBAVUGUINMTV&marketplace=FLIPKART&srno=s_15_565&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFKBVWCDJBAVUG.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,7,Green,Short Sleeve,Polo Neck,Pure Cotton,Regular Fit,15
Lee,Printed Men Round Neck Grey T-Shirt,4.3,839,https://www.flipkart.com/lee-printed-men-round-neck-grey-t-shirt/p/itmfchabrbywjdgf?pid=TSHFCHAAAH7XQAT8&lid=LSTTSHFCHAAAH7XQAT8GTFP2G&marketplace=FLIPKART&srno=s_15_566&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFCHAAAH7XQAT8.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,103,ASPHALT,Half Sleeve,Round Neck,Pure Cotton,Slim,15
Tap in,Solid Men Round Neck Yellow T-Shirt,3.8,240,https://www.flipkart.com/tap-solid-men-round-neck-yellow-t-shirt/p/itmfg3zytrtz92kb?pid=TSHFG3FUKAGDQ34E&lid=LSTTSHFG3FUKAGDQ34EA21DTM&marketplace=FLIPKART&srno=s_15_567&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFG3FUKAGDQ34E.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,6439,mustard,Half Sleeve,Round Neck,Hosiery,Slim,15
Wrangler,Solid Men Polo Neck Green T-Shirt,3.9,1595,https://www.flipkart.com/wrangler-solid-men-polo-neck-green-t-shirt/p/itmfgffx5hmat2rw?pid=TSHFGFFX65ZTZHPD&lid=LSTTSHFGFFX65ZTZHPDCPXYHI&marketplace=FLIPKART&srno=s_15_568&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFGFFX65ZTZHPD.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,26,JSW-OLIVE,Half Sleeve,Polo Neck,Pure Cotton,Regular,15
BULLMER,Printed Men Round Neck Multicolor T-Shirt,4,698,https://www.flipkart.com/bullmer-printed-men-round-neck-multicolor-t-shirt/p/itm17864372c2d15?pid=TSHFSBS5KHVYBRB8&lid=LSTTSHFSBS5KHVYBRB85LSW7P&marketplace=FLIPKART&srno=s_15_569&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFSBS5KHVYBRB8.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,82,Multi,Half Sleeve,Round Neck,Pure Cotton,Regular Fit,15
Tripr,"Solid Men Hooded Neck Light Blue, Black, Grey T-Shirt",4,659,https://www.flipkart.com/tripr-solid-men-hooded-neck-light-blue-black-grey-t-shirt/p/itm4d739d860f21b?pid=TSHFSXGQ3BSZG7UJ&lid=LSTTSHFSXGQ3BSZG7UJ7DYBRH&marketplace=FLIPKART&srno=s_15_570&otracker=search&otracker1=search&fm=organic&iid=en_4STaALgb%2BHY3bX2kgKcj2ocd7ot9HnKHkAfnQaC8E2j68knxlvB8CK8R9W7%2B0FdxTmPaGu7SlaspqIsGaVIllQ%3D%3D&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,31621,brand_multicolor5,Full Sleeve,Hooded Neck,Cotton Blend,Regular,15
SHAPPHR,Color Block Men Hooded Maroon T-Shirt,4,284,https://www.flipkart.com/shapphr-color-block-men-hooded-maroon-t-shirt/p/itmfejgqrmhbm3zp?pid=TSHFEJDFMNZFCHZN&lid=LSTTSHFEJDFMNZFCHZN73WWAX&marketplace=FLIPKART&srno=s_15_571&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFEJDFMNZFCHZN.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,30516,Maroon,Full Sleeve,Hooded,Cotton Blend,Slim Fit,15
FLEXIMAA,"Solid Men Polo Neck Dark Blue, Maroon T-Shirt",3.9,697,https://www.flipkart.com/fleximaa-solid-men-polo-neck-dark-blue-maroon-t-shirt/p/itmez6wfy5tf8qmz?pid=TSHEHZNBBUSB7EWZ&lid=LSTTSHEHZNBBUSB7EWZFVDA69&marketplace=FLIPKART&srno=s_15_572&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHEHZNBBUSB7EWZ.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,1655,"Dark Blue, Maroon",Half Sleeve,Polo Neck,Cotton Blend,Slim Fit,15
GANTINO,Striped Men Polo Neck Multicolor T-Shirt,4.2,531,https://www.flipkart.com/gantino-striped-men-polo-neck-multicolor-t-shirt/p/itm5aedc5fcb50bb?pid=TSHFNJYBEGS8E6ZR&lid=LSTTSHFNJYBEGS8E6ZRKWHRYH&marketplace=FLIPKART&srno=s_15_573&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFNJYBEGS8E6ZR.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,124,"PEACH, WHITE",Half Sleeve,Polo Neck,Cotton Blend,SLIM,15
LEWEL,"Color Block Men Hooded Neck White, Blue, Yellow T-Shirt",4,469,https://www.flipkart.com/lewel-color-block-men-hooded-neck-white-blue-yellow-t-shirt/p/itmdeb5477c07276?pid=TSHFGXA992XGBHYR&lid=LSTTSHFGXA992XGBHYRD9FMSU&marketplace=FLIPKART&srno=s_15_574&otracker=search&otracker1=search&fm=organic&iid=en_4STaALgb%2BHY3bX2kgKcj2ocd7ot9HnKHkAfnQaC8E2hwPm6w1h7Rr93VI0%2BgMvVX9JAmG1VD7rtpg%2By00nAi%2Bw%3D%3D&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,72054,"Yellow, White, Blue",Full Sleeve,Hooded Neck,Cotton Blend,Regular,15
BULLMER,Printed Men Round Neck Multicolor T-Shirt,4,698,https://www.flipkart.com/bullmer-printed-men-round-neck-multicolor-t-shirt/p/itmf4f6a81dd0e0c?pid=TSHFSBS5HXMRWB4K&lid=LSTTSHFSBS5HXMRWB4KUBTW9Y&marketplace=FLIPKART&srno=s_15_575&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFSBS5HXMRWB4K.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,138,Multi,Half Sleeve,Round Neck,Pure Cotton,Regular Fit,15
AUSK,"Color Block Men Round Neck White, Black, Grey T-Shirt",4.1,294,https://www.flipkart.com/ausk-color-block-men-round-neck-white-black-grey-t-shirt/p/itmb29eb5cfdf04c?pid=TSHFK9AQXKDZG6G7&lid=LSTTSHFK9AQXKDZG6G7V3BO6U&marketplace=FLIPKART&srno=s_15_576&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFK9AQXKDZG6G7.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,4368,"�White, Black, Grey",Short Sleeve,Round Neck,Cotton Blend,Regular,15
Lee,Solid Men Polo Neck Green T-Shirt,4.5,917,https://www.flipkart.com/lee-solid-men-polo-neck-green-t-shirt/p/itmfh8c6n7kqchsn?pid=TSHFH8C6UDMTVWPZ&lid=LSTTSHFH8C6UDMTVWPZUAOTSN&marketplace=FLIPKART&srno=s_15_577&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFH8C6UDMTVWPZ.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,24,JSW-BOTANICAL GARDEN,Short Sleeve,Polo Neck,Pure Cotton,Regular,15
Lee,"Striped Men Polo Neck Dark Blue, Maroon T-Shirt",4.7,1197,https://www.flipkart.com/lee-striped-men-polo-neck-dark-blue-maroon-t-shirt/p/itmfh8c7hfcyyhh9?pid=TSHFH8C7APVV4FDG&lid=LSTTSHFH8C7APVV4FDG0SRTQC&marketplace=FLIPKART&srno=s_15_578&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFH8C7APVV4FDG.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,11,JSW-POMOGRANATE,Short Sleeve,Polo Neck,Pure Cotton,Regular,15
Metronaut,Printed Men Round Neck Blue T-Shirt,3.9,528,https://www.flipkart.com/metronaut-printed-men-round-neck-blue-t-shirt/p/itmb687a2b8a2c2f?pid=TSHFGWX6UNYZ7KCG&lid=LSTTSHFGWX6UNYZ7KCGB01EO8&marketplace=FLIPKART&srno=s_15_579&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFGWX6UNYZ7KCG.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,255,Blue,Short Sleeve,Round Neck,Cotton Blend,Regular,15
The EG Store,Color Block Men Round Neck Grey T-Shirt,3.8,319,https://www.flipkart.com/eg-store-color-block-men-round-neck-grey-t-shirt/p/itm0534a077dd6e0?pid=TSHFEJWYH7Y9SAKJ&lid=LSTTSHFEJWYH7Y9SAKJRNUHE3&marketplace=FLIPKART&srno=s_15_580&otracker=search&otracker1=search&fm=organic&iid=en_4STaALgb%2BHY3bX2kgKcj2ocd7ot9HnKHkAfnQaC8E2ixAEtofGnZYxW6%2BSRPYIOk5pZh0Ig4CxtHQ%2FWAcbEKiA%3D%3D&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,2127,Grey,Short Sleeve,Round Neck,Polycotton,Slim,15
Himgiri International,"Graphic Print Men Round or Crew Red, Blue, Grey T-Shirt",4,309,https://www.flipkart.com/himgiri-international-graphic-print-men-round-crew-red-blue-grey-t-shirt/p/itmfc5hypvjtgtyz?pid=TSHFC57GZS66ERVC&lid=LSTTSHFC57GZS66ERVCH0VOKI&marketplace=FLIPKART&srno=s_15_581&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFC57GZS66ERVC.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,1346,grey,Full Sleeve,Round or Crew,Cotton Blend,regular,15
Ronit Leading Clothing,Printed Men Hooded Neck Yellow T-Shirt,4.1,282,https://www.flipkart.com/ronit-leading-clothing-printed-men-hooded-neck-yellow-t-shirt/p/itmccadccd1e3080?pid=TSHFMCWD4JHRATPV&lid=LSTTSHFMCWD4JHRATPV7NYB35&marketplace=FLIPKART&srno=s_15_582&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFMCWD4JHRATPV.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,2852,Yellow,Full Sleeve,Hooded Neck,Pure Cotton,Regular,15
Wrangler 20X,Printed Men Round Neck Yellow T-Shirt,3.9,537,https://www.flipkart.com/wrangler-20x-printed-men-round-neck-yellow-t-shirt/p/itm9e4f2ba8480c2?pid=TSHFJ5JKRAZXGRZA&lid=LSTTSHFJ5JKRAZXGRZARZYP9B&marketplace=FLIPKART&srno=s_15_583&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFJ5JKRAZXGRZA.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,48,JSW-MUSTARD,Short Sleeve,Round Neck,Cotton Blend,Regular,15
Peter England University,Solid Men Henley Neck White T-Shirt,4.5,719,https://www.flipkart.com/peter-england-university-solid-men-henley-neck-white-t-shirt/p/itm9eec9750c8a21?pid=TSHFKYBUZQ7WJGHP&lid=LSTTSHFKYBUZQ7WJGHPR3NVM6&marketplace=FLIPKART&srno=s_15_584&otracker=search&otracker1=search&fm=organic&iid=en_4STaALgb%2BHY3bX2kgKcj2ocd7ot9HnKHkAfnQaC8E2iv%2B0TmqN%2BnJtT88gzFKi9UK8oHVCXWH5ljQ6U%2B0uwKoA%3D%3D&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,14,white,Short Sleeve,Henley Neck,Polycotton,Regular,15
Lifeidea,Solid Men Hooded Neck Black T-Shirt,4.2,227,https://www.flipkart.com/lifeidea-solid-men-hooded-neck-black-t-shirt/p/itmffy55rcedn5fc?pid=TSHFFXXVGVWZED8Z&lid=LSTTSHFFXXVGVWZED8Z8NAQ0I&marketplace=FLIPKART&srno=s_15_585&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFFXXVGVWZED8Z.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,2000,Black,Sleeveless,Hooded Neck,Hosiery,Regular Fit,15
LEWEL,"Color Block Men Hooded Neck White, Black, Orange T-Shir...",4,459,https://www.flipkart.com/lewel-color-block-men-hooded-neck-white-black-orange-t-shirt/p/itmf7189ee2701f3?pid=TSHFPRZSKKGSEUDG&lid=LSTTSHFPRZSKKGSEUDGNBLNZH&marketplace=FLIPKART&srno=s_15_586&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFPRZSKKGSEUDG.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,72054,"White, Black, Orange",Full Sleeve,Hooded Neck,Pure Cotton,SLIM FIT,15
Campus Sutra,Solid Men Henley Neck Maroon T-Shirt,3.9,399,https://www.flipkart.com/campus-sutra-solid-men-henley-neck-maroon-t-shirt/p/itm75149a0d1d381?pid=TSHFPDUECYSBZYNQ&lid=LSTTSHFPDUECYSBZYNQO4FQE6&marketplace=FLIPKART&srno=s_15_587&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFPDUECYSBZYNQ.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,169,Maroon:Red,Half Sleeve,Henley Neck,Cotton Blend,Regular,15
Smartees,Printed Men Round Neck Multicolor T-Shirt,3.9,601,https://www.flipkart.com/smartees-printed-men-round-neck-multicolor-t-shirt/p/itmaaf4f67a9403a?pid=TSHFQKQ7DRE7MHDB&lid=LSTTSHFQKQ7DRE7MHDBQLDGSB&marketplace=FLIPKART&srno=s_15_588&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFQKQ7DRE7MHDB.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,88,Multicolor,Half Sleeve,Round Neck,Cotton Blend,Slim,15
UZEE,Printed Men Round Neck Red T-Shirt,3.9,284,https://www.flipkart.com/uzee-printed-men-round-neck-red-t-shirt/p/itmfex66uvwzhkcz?pid=TSHFEX3WWANCS5KY&lid=LSTTSHFEX3WWANCS5KYD8YHT6&marketplace=FLIPKART&srno=s_15_589&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFEX3WWANCS5KY.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,12288,Red,Full Sleeve,Round Neck,Cotton Blend,Regular,15
Tripr,"Solid Men Hooded Neck Dark Blue, Light Blue, Grey T-Shi...",4,649,https://www.flipkart.com/tripr-solid-men-hooded-neck-dark-blue-light-grey-t-shirt/p/itmf9c9acc4c5bf0?pid=TSHFSXGQBHYRQAHA&lid=LSTTSHFSXGQBHYRQAHAAX3M5J&marketplace=FLIPKART&srno=s_15_590&otracker=search&otracker1=search&fm=organic&iid=en_4STaALgb%2BHY3bX2kgKcj2ocd7ot9HnKHkAfnQaC8E2hX%2BRFq73Dvkhqw5QQez2wP6Jv9xBCCthjjR3KoTNdHXQ%3D%3D&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,31621,brand_multicolor4,Full Sleeve,Hooded Neck,Cotton Blend,Regular,15
Helmont,"Striped Men Hooded Neck Red, Grey T-Shirt",4,246,https://www.flipkart.com/helmont-striped-men-hooded-neck-red-grey-t-shirt/p/itmefdf622899b63?pid=TSHFDFTFSUGGZYCC&lid=LSTTSHFDFTFSUGGZYCCHFKIRA&marketplace=FLIPKART&srno=s_15_591&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFDFTFSUGGZYCC.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,93007,Grey,Full Sleeve,Hooded Neck,Cotton Blend,Regular Fit,15
Billion,PerfectFit Solid Men Henley Dark Blue T-Shirt,4,487,https://www.flipkart.com/billion-perfectfit-solid-men-henley-dark-blue-t-shirt/p/itmf4fwbty5htzwh?pid=TSHF2P5HSC7AYWGK&lid=LSTTSHF2P5HSC7AYWGKLXJ2VQ&marketplace=FLIPKART&srno=s_15_592&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHF2P5HSC7AYWGK.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,19899,Dark Blue,Full Sleeve,Henley,Cotton Blend,Slim,15
ADIDAS,Graphic Print Men Round Neck Black T-Shirt,4.4,972,https://www.flipkart.com/adidas-graphic-print-men-round-neck-black-t-shirt/p/itm112ec86e9ff5d?pid=TSHFZF6KGU43RH3Z&lid=LSTTSHFZF6KGU43RH3ZC3YGQX&marketplace=FLIPKART&srno=s_15_593&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFZF6KGU43RH3Z.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,27,BLACK,Short Sleeve,Round Neck,Cotton Viscose Blend,Regular,15
THE EG STORE,Color Block Men Round Neck Red T-Shirt,3.7,299,https://www.flipkart.com/eg-store-color-block-men-round-neck-red-t-shirt/p/itmf5cdaff36e6f1?pid=TSHFGSYMPW3WGMGZ&lid=LSTTSHFGSYMPW3WGMGZI83QXE&marketplace=FLIPKART&srno=s_15_594&otracker=search&otracker1=search&fm=organic&iid=en_4STaALgb%2BHY3bX2kgKcj2ocd7ot9HnKHkAfnQaC8E2iRBOPFWA5%2FbylCGqxTOZ%2Bm2fa2LVrgm5EN95EgJUwM%2FA%3D%3D&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,166,Red,Half Sleeve,Round Neck,Polycotton,THE EG STORE,15
U.s.Polo Association,Printed Men Round Neck Red T-Shirt,4.2,649,https://www.flipkart.com/u-s-polo-association-printed-men-round-neck-red-t-shirt/p/itmfhf37zh9asm3h?pid=TSHFHF37F8AGMCU3&lid=LSTTSHFHF37F8AGMCU30ZOMM0&marketplace=FLIPKART&srno=s_15_595&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFHF37F8AGMCU3.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,17,REICCHO,Short Sleeve,Round Neck,Pure Cotton,Regular,15
Young Trendz,"Solid Men Round Neck White, Black, Grey T-Shirt",3.7,735,https://www.flipkart.com/young-trendz-solid-men-round-neck-white-black-grey-t-shirt/p/itmfe4h6trn2wska?pid=TSHFE4CPJXJNTUAT&lid=LSTTSHFE4CPJXJNTUAT2NOUPI&marketplace=FLIPKART&srno=s_15_596&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFE4CPJXJNTUAT.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,4964,"Black,White,Grey",Short Sleeve,Round Neck,Cotton Blend,Smart Fit,15
CottonAvenue,Self Design Men High Neck Multicolor T-Shirt,3.9,759,https://www.flipkart.com/cottonavenue-self-design-men-high-neck-multicolor-t-shirt/p/itmf3ysdjjpeexff?pid=TSHEQ9JRHAFBBTMZ&lid=LSTTSHEQ9JRHAFBBTMZJVRCQU&marketplace=FLIPKART&srno=s_15_597&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHEQ9JRHAFBBTMZ.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,481,multi,Full Sleeve,High Neck,Cotton Blend,Regular,15
FastColors,Solid Men Round Neck Multicolor T-Shirt,4,399,https://www.flipkart.com/fastcolors-solid-men-round-neck-multicolor-t-shirt/p/itm8ab905cad5e9c?pid=TSHFGWNAQWBBGFBU&lid=LSTTSHFGWNAQWBBGFBUA9RBPO&marketplace=FLIPKART&srno=s_15_598&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFGWNAQWBBGFBU.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,8328,WHITE,Full Sleeve,Round Neck,Pure Cotton,Regular,15
UZEE,Graphic Print Men Round Neck White T-Shirt,4,269,https://www.flipkart.com/uzee-graphic-print-men-round-neck-white-t-shirt/p/itmfbv8byz8qxbya?pid=TSHFBT6VEAEQKSJQ&lid=LSTTSHFBT6VEAEQKSJQLOYSN6&marketplace=FLIPKART&srno=s_15_599&otracker=search&otracker1=search&fm=organic&iid=81ce72ef-f8a5-4b22-a3de-5ff70ee04bd5.TSHFBT6VEAEQKSJQ.SEARCH&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,12065,White,Full Sleeve,Round Neck,Cotton Blend,REGULAR,15
FLEXIMAA,Printed Men Round or Crew Blue T-Shirt,3.9,379,https://www.flipkart.com/fleximaa-printed-men-round-crew-blue-t-shirt/p/itmf3ytaytw9nsjz?pid=TSHEYK2EZHYXBRV5&lid=LSTTSHEYK2EZHYXBRV5ORZST3&marketplace=FLIPKART&srno=s_15_600&otracker=search&otracker1=search&fm=organic&iid=en_4STaALgb%2BHY3bX2kgKcj2ocd7ot9HnKHkAfnQaC8E2h9nQP0CDptbKl9ekIBm%2FfzH8RA9HdAu%2BJGI1tlHeUvKg%3D%3D&ssid=arb6nuew4g0000001594639581388&qH=314c11a226d7cd83,2142,Navy Blue,Full Sleeve,Round or Crew,Cotton Blend,Regular,15
