Brand Name,Shirt Name,Rating,Price,URL,No. of ratings,Colour,Sleeve,Neck,Material,Fit Type,PG
FLEXIMAA,Printed Women Round Neck Multicolor T-Shirt,4.0,648.0,https://www.flipkart.com/fleximaa-printed-women-round-neck-multicolor-t-shirt/p/itmf3yhjfwkz7kj7?pid=TSHEWE7Q2D5JKWNQ&lid=LSTTSHEWE7Q2D5JKWNQ9SFNSG&marketplace=FLIPKART&srno=s_18_715&otracker=search&otracker1=search&fm=organic&iid=29d2753f-2777-44c0-a5ce-2e8f8e52671d.TSHEWE7Q2D5JKWNQ.SEARCH&ssid=a91lkrkprk0000001594640927317&qH=745024300dc73418,2557,"Magenta, Red, White",Half Sleeve,Round Neck,Cotton Blend,Regular,18
SharkTribe,Solid Women Polo Neck Pink T-Shirt,3.7,279.0,https://www.flipkart.com/sharktribe-solid-women-polo-neck-pink-t-shirt/p/itma53806988a2b2?pid=TSHFJN7SYANGBSHQ&lid=LSTTSHFJN7SYANGBSHQYDW9DD&marketplace=FLIPKART&srno=s_18_716&otracker=search&otracker1=search&fm=organic&iid=29d2753f-2777-44c0-a5ce-2e8f8e52671d.TSHFJN7SYANGBSHQ.SEARCH&ssid=a91lkrkprk0000001594640927317&qH=745024300dc73418,1120,Coral,Half Sleeve,Polo Neck,Pure Cotton,Slim Fit,18
Young Trendz,Printed Women Round Neck Grey T-Shirt,3.9,331.0,https://www.flipkart.com/young-trendz-printed-women-round-neck-grey-t-shirt/p/itmf3yw3fbaqaa5r?pid=TSHEXAZ6XWQUH2ZD&lid=LSTTSHEXAZ6XWQUH2ZDCIVUHN&marketplace=FLIPKART&srno=s_18_717&otracker=search&otracker1=search&fm=organic&iid=29d2753f-2777-44c0-a5ce-2e8f8e52671d.TSHEXAZ6XWQUH2ZD.SEARCH&ssid=a91lkrkprk0000001594640927317&qH=745024300dc73418,2015,Grey Melange,Half Sleeve,Round Neck,Cotton Blend,Smart Fit,18
Yes'No,Solid Women Round Neck Gold T-Shirt,3.7,199.0,https://www.flipkart.com/yes-no-solid-women-round-neck-gold-t-shirt/p/itm999364b601151?pid=TSHFPDYZHFVGERFR&lid=LSTTSHFPDYZHFVGERFRZZY6EQ&marketplace=FLIPKART&srno=s_18_718&otracker=search&otracker1=search&fm=organic&iid=29d2753f-2777-44c0-a5ce-2e8f8e52671d.TSHFPDYZHFVGERFR.SEARCH&ssid=a91lkrkprk0000001594640927317&qH=745024300dc73418,157,Camel,Short Sleeve,Round Neck,Cotton Blend,Regular,18
SWANGIYA,Solid Women Round Neck Blue T-Shirt,4.1,479.0,https://www.flipkart.com/swangiya-solid-women-round-neck-blue-t-shirt/p/itmd2185b0fd8037?pid=TSHFMXXXSCRFVZUF&lid=LSTTSHFMXXXSCRFVZUFSRYJ5F&marketplace=FLIPKART&srno=s_18_719&otracker=search&otracker1=search&fm=organic&iid=29d2753f-2777-44c0-a5ce-2e8f8e52671d.TSHFMXXXSCRFVZUF.SEARCH&ssid=a91lkrkprk0000001594640927317&qH=745024300dc73418,12,BLUE,Short Sleeve,Round Neck,Cotton Jersey,REGULAR FIT,18
LEWEL,"Printed, Color Block Women Round Neck White, Black, Yel...",3.6,370.0,https://www.flipkart.com/lewel-printed-color-block-women-round-neck-white-black-yellow-t-shirt/p/itmd2fdefc111ef2?pid=TSHFPFGK6ECF9SG5&lid=LSTTSHFPFGK6ECF9SG5T1P2RH&marketplace=FLIPKART&srno=s_18_720&otracker=search&otracker1=search&fm=organic&iid=en_XG25Fb%2BNZTZzIG9yZvvUXkfjhPhFXRY%2BAAHn4Sxm%2F4k3p7kuIFASOAK4rmD9G96q6pZcMAebEeaWhAOzIT2cMQ%3D%3D&ssid=a91lkrkprk0000001594640927317&qH=745024300dc73418,19,White,Half Sleeve,Round Neck,Pure Cotton,Regular,18
MIDAAS,"Solid Women Round Neck Dark Blue, Red T-Shirt",4.2,369.0,https://www.flipkart.com/midaas-solid-women-round-neck-dark-blue-red-t-shirt/p/itmf3yucrbcrygae?pid=TSHF3FWFKSCER6YY&lid=LSTTSHF3FWFKSCER6YY67GVYM&marketplace=FLIPKART&srno=s_19_721&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHF3FWFKSCER6YY.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,52,"Dark Blue, Red",Half Sleeve,Round Neck,Cotton Blend,Regular,19
Metronaut,Disney Printed Women Round Neck Pink T-Shirt,4.0,479.0,https://www.flipkart.com/metronaut-disney-printed-women-round-neck-pink-t-shirt/p/itmff9fqm9fdew4q?pid=TSHFF7HR9WSUCZTG&lid=LSTTSHFF7HR9WSUCZTGFGC6C7&marketplace=FLIPKART&srno=s_19_722&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFF7HR9WSUCZTG.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,24,Red,Short Sleeve,Round Neck,Pure Cotton,Regular,19
Metronaut,DC Printed Women Round Neck White T-Shirt,4.1,435.0,https://www.flipkart.com/metronaut-dc-printed-women-round-neck-white-t-shirt/p/itmff9fqfgg2hefd?pid=TSHFF7HRZFKH3T9F&lid=LSTTSHFF7HRZFKH3T9FX17XGU&marketplace=FLIPKART&srno=s_19_723&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFF7HRZFKH3T9F.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,84,White,Short Sleeve,Round Neck,Cotton Blend,Regular,19
Puma,Graphic Print Women Round Neck Pink T-Shirt,,928.0,https://www.flipkart.com/puma-graphic-print-women-round-neck-pink-t-shirt/p/itm97eb542fdd305?pid=TSHFP5Y6CTZDHBSD&lid=LSTTSHFP5Y6CTZDHBSDR6BOAG&marketplace=FLIPKART&srno=s_19_724&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFP5Y6CTZDHBSD.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,,BRIGHT ROSE.,Half Sleeve,Round Neck,Cotton Blend,Regular,19
Young Trendz,"Self Design, Solid Women Round Neck White, Yellow T-Shi...",3.5,555.0,https://www.flipkart.com/young-trendz-self-design-solid-women-round-neck-white-yellow-t-shirt/p/itmfggdb6pgytg8q?pid=TSHFGDEFDCEZCMVH&lid=LSTTSHFGDEFDCEZCMVHGFHAYZ&marketplace=FLIPKART&srno=s_19_725&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFGDEFDCEZCMVH.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,262,"White, Yellow",Short Sleeve,Round Neck,Pure Cotton,Smart Fit,19
Puma,Solid Women Round Neck Pink T-Shirt,3.6,841.0,https://www.flipkart.com/puma-solid-women-round-neck-pink-t-shirt/p/itmfdbdgexctggk6?pid=TSHFDAD9Q27KJABY&lid=LSTTSHFDAD9Q27KJABYYXCS2F&marketplace=FLIPKART&srno=s_19_726&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFDAD9Q27KJABY.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,27,Bright Peach,Half Sleeve,Round Neck,Polycotton,Regular,19
Puma,Printed Women Round Neck Black T-Shirt,4.2,1198.0,https://www.flipkart.com/puma-printed-women-round-neck-black-t-shirt/p/itm4f31b04595ac8?pid=TSHFHB3MTSCDUHE7&lid=LSTTSHFHB3MTSCDUHE7BKOD0W&marketplace=FLIPKART&srno=s_19_727&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFHB3MTSCDUHE7.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,11,Black,Short Sleeve,Round Neck,Cotton Blend,Regular,19
Levi's,Printed Women Round Neck Reversible Pink T-Shirt,4.0,731.0,https://www.flipkart.com/levi-s-printed-women-round-neck-reversible-pink-t-shirt/p/itmfgxhhh2sm5hka?pid=TSHFGXHHBJGWZ3JH&lid=LSTTSHFGXHHBJGWZ3JHGLSRV3&marketplace=FLIPKART&srno=s_19_728&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFGXHHBJGWZ3JH.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,12,Pink,Short Sleeve,Round Neck,Pure Cotton,Regular,19
Puma,Printed Women Round Neck White T-Shirt,3.9,662.0,https://www.flipkart.com/puma-printed-women-round-neck-white-t-shirt/p/itmfdgvbhy4uqzyn?pid=TSHFDGTP72GS4FFQ&lid=LSTTSHFDGTP72GS4FFQZVCZGA&marketplace=FLIPKART&srno=s_19_729&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFDGTP72GS4FFQ.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,486,White-Cotton Black,Half Sleeve,Round Neck,Cotton Blend,Regular,19
CHOZI,Printed Women Round Neck Multicolor T-Shirt,,489.0,https://www.flipkart.com/chozi-printed-women-round-neck-multicolor-t-shirt/p/itm3543e8020ee6a?pid=TSHFS7WYNMHK2XHJ&lid=LSTTSHFS7WYNMHK2XHJVCO7OB&marketplace=FLIPKART&srno=s_19_730&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFS7WYNMHK2XHJ.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,,Multicolor,Short Sleeve,Round Neck,Cotton Blend,Regular Fit,19
INK FREE FASHION,Solid Women Round Neck Red T-Shirt,4.2,299.0,https://www.flipkart.com/ink-free-fashion-solid-women-round-neck-red-t-shirt/p/itm07efe7b0a710c?pid=TSHFPHAXEGZVZCBM&lid=LSTTSHFPHAXEGZVZCBMIKZILL&marketplace=FLIPKART&srno=s_19_731&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFPHAXEGZVZCBM.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,146,RED,Short Sleeve,Round Neck,Pure Cotton,REGULAR,19
Modeve,Printed Women Round Neck White T-Shirt,4.1,349.0,https://www.flipkart.com/modeve-printed-women-round-neck-white-t-shirt/p/itmfa9a662a740b4?pid=TSHFQKQHW3WHYRTN&lid=LSTTSHFQKQHW3WHYRTNSUSKNH&marketplace=FLIPKART&srno=s_19_732&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFQKQHW3WHYRTN.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,260,Cream,Half Sleeve,Round Neck,Cotton Blend,Regular Fit,19
Puma,Solid Women Polo Neck Pink T-Shirt,4.2,764.0,https://www.flipkart.com/puma-solid-women-polo-neck-pink-t-shirt/p/itmfgqjxqjp4syyw?pid=TSHFGQJTJVA7VYHZ&lid=LSTTSHFGQJTJVA7VYHZUZWJJZ&marketplace=FLIPKART&srno=s_19_733&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFGQJTJVA7VYHZ.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,935,fuchsia purple,Half Sleeve,Polo Neck,Cotton Blend,Regular,19
REEBOK,Solid Women Round Neck Blue T-Shirt,3.5,1043.0,https://www.flipkart.com/reebok-solid-women-round-neck-blue-t-shirt/p/itm0ada7f48df212?pid=TSHFHF3FPCHHMSHE&lid=LSTTSHFHF3FPCHHMSHENF3UY0&marketplace=FLIPKART&srno=s_19_734&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFHF3FPCHHMSHE.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,10,CRUCOB,Short Sleeve,Round Neck,Polyester,Regular,19
Pepe Jeans,Graphic Print Women Round Neck Dark Blue T-Shirt,4.0,506.0,https://www.flipkart.com/pepe-jeans-graphic-print-women-round-neck-dark-blue-t-shirt/p/itmfaxzbdnsvkvtg?pid=TSHFAXZBPVNNDCNH&lid=LSTTSHFAXZBPVNNDCNH62IOLV&marketplace=FLIPKART&srno=s_19_735&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFAXZBPVNNDCNH.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,104,NAVY,Short Sleeve,Round Neck,Pure Cotton,Regular Fit,19
Puma,Printed Women Round Neck Black T-Shirt,4.3,1079.0,https://www.flipkart.com/puma-printed-women-round-neck-black-t-shirt/p/itm30b180f7dafca?pid=TSHFNEUJKKGZVWMQ&lid=LSTTSHFNEUJKKGZVWMQHA5U1D&marketplace=FLIPKART&srno=s_19_736&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFNEUJKKGZVWMQ.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,32,Black,Short Sleeve,Round Neck,Polyester,Regular,19
Dillinger,Striped Women Round Neck Orange T-Shirt,4.2,299.0,https://www.flipkart.com/dillinger-striped-women-round-neck-orange-t-shirt/p/itmde9a3d658123d?pid=TSHFJEE7CG7TQDFW&lid=LSTTSHFJEE7CG7TQDFWGWWXIW&marketplace=FLIPKART&srno=s_19_737&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFJEE7CG7TQDFW.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,578,Coral,Short Sleeve,Round Neck,Cotton Blend,Regular Fit,19
ADIDAS,Solid Women Polo Neck Black T-Shirt,4.3,1123.0,https://www.flipkart.com/adidas-solid-women-polo-neck-black-t-shirt/p/itm3ac7243a48b26?pid=TSHFK5ZCR6BX9BMR&lid=LSTTSHFK5ZCR6BX9BMRCJ6KYZ&marketplace=FLIPKART&srno=s_19_738&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFK5ZCR6BX9BMR.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,43,BLACK,Half Sleeve,Polo Neck,Polyester,Regular,19
REEBOK,Printed Women Round Neck Black T-Shirt,4.6,1323.0,https://www.flipkart.com/reebok-printed-women-round-neck-black-t-shirt/p/itm6a38bd9be4897?pid=TSHFHF3FRGSCDVFV&lid=LSTTSHFHF3FRGSCDVFVJBUVCB&marketplace=FLIPKART&srno=s_19_739&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFHF3FRGSCDVFV.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,8,BLACK,Half Sleeve,Round Neck,Cotton Blend,Regular,19
Puma,Printed Women Round Neck White T-Shirt,4.2,1015.0,https://www.flipkart.com/puma-printed-women-round-neck-white-t-shirt/p/itmf7gh6twzk2tky?pid=TSHF7GH6NV4NGCKA&lid=LSTTSHF7GH6NV4NGCKA6ZSZQU&marketplace=FLIPKART&srno=s_19_740&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHF7GH6NV4NGCKA.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,524,White,Half Sleeve,Round Neck,Cotton Blend,Regular,19
Ap'pulse,Solid Women Round Neck Grey T-Shirt,4.1,359.0,https://www.flipkart.com/ap-pulse-solid-women-round-neck-grey-t-shirt/p/itmf83zu9effkzj2?pid=TSHF82J6G3QJAYXF&lid=LSTTSHF82J6G3QJAYXFAM0ZV8&marketplace=FLIPKART&srno=s_19_741&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHF82J6G3QJAYXF.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,1775,Grey Melange,Full Sleeve,Round Neck,Pure Cotton,Slim Fit,19
ADIDAS,Solid Women Round Neck Pink T-Shirt,4.0,714.0,https://www.flipkart.com/adidas-solid-women-round-neck-pink-t-shirt/p/itm51bf79e1b6434?pid=TSHFK5ZCMHBBYKPD&lid=LSTTSHFK5ZCMHBBYKPDQ4KLO8&marketplace=FLIPKART&srno=s_19_742&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFK5ZCMHBBYKPD.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,173,TRASCA,Half Sleeve,Round Neck,Polyester Blend,Regular,19
Dillinger,Typography Women Round Neck Orange T-Shirt,3.6,299.0,https://www.flipkart.com/dillinger-typography-women-round-neck-orange-t-shirt/p/itmcbd9b2712ea46?pid=TSHFMFDBTGBVATYU&lid=LSTTSHFMFDBTGBVATYU3ZDKZZ&marketplace=FLIPKART&srno=s_19_743&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFMFDBTGBVATYU.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,113,Coral,Short Sleeve,Round Neck,Pure Cotton,Regular,19
Only,Striped Women Round Neck Yellow T-Shirt,4.8,649.0,https://www.flipkart.com/only-striped-women-round-neck-yellow-t-shirt/p/itmd348cd831d1d2?pid=TSHFKSCDBFUXHHSU&lid=LSTTSHFKSCDBFUXHHSU6FB7KQ&marketplace=FLIPKART&srno=s_19_744&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFKSCDBFUXHHSU.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,4,Arrowwood,Short Sleeve,Round Neck,Cotton Blend,Regular,19
MIDAAS,"Solid Women Round Neck Dark Blue, Grey T-Shirt",4.0,369.0,https://www.flipkart.com/midaas-solid-women-round-neck-dark-blue-grey-t-shirt/p/itmf3yuchccy6e95?pid=TSHF3FWH9J37UGR2&lid=LSTTSHF3FWH9J37UGR2BNOIE1&marketplace=FLIPKART&srno=s_19_745&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHF3FWH9J37UGR2.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,38,"Dark Blue, Grey",Half Sleeve,Round Neck,Cotton Blend,Regular,19
The Dry State,Solid Women Round Neck Blue T-Shirt,4.1,384.0,https://www.flipkart.com/dry-state-solid-women-round-neck-blue-t-shirt/p/itmfakhyfgusk5gh?pid=TSHF3WMQXGUNKZZC&lid=LSTTSHF3WMQXGUNKZZCEIGBV4&marketplace=FLIPKART&srno=s_19_746&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHF3WMQXGUNKZZC.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,33549,White Grey And Navy,Full Sleeve,Round Neck,Cotton Blend,Slim,19
BASE 41,Color Block Women Round Neck Red T-Shirt,3.9,289.0,https://www.flipkart.com/base-41-color-block-women-round-neck-red-t-shirt/p/itm8e2d303a431af?pid=TSHFHDBV7CYTCHBS&lid=LSTTSHFHDBV7CYTCHBS8QWMUI&marketplace=FLIPKART&srno=s_19_747&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFHDBV7CYTCHBS.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,380,RED,Half Sleeve,Round Neck,Hosiery,SLIM FIT,19
fabstone collection,Solid Women Round Neck Yellow T-Shirt,4.0,298.0,https://www.flipkart.com/fabstone-collection-solid-women-round-neck-yellow-t-shirt/p/itmc97ca331f1cbb?pid=TSHFHTYV3CUQ9C5Q&lid=LSTTSHFHTYV3CUQ9C5QISKC6U&marketplace=FLIPKART&srno=s_19_748&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFHTYV3CUQ9C5Q.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,658,Yellow,Half Sleeve,Round Neck,Cotton Blend,regular fit,19
Zombom,Solid Women V Neck Maroon T-Shirt,4.2,348.0,https://www.flipkart.com/zombom-solid-women-v-neck-maroon-t-shirt/p/itma9b2a28880e82?pid=TSHFMF4KXZGKK5D7&lid=LSTTSHFMF4KXZGKK5D7R1ZEXM&marketplace=FLIPKART&srno=s_19_749&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFMF4KXZGKK5D7.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,320,Maroon,Short Sleeve,V Neck,Polyester,Regular,19
Leotude,Striped Women Round Neck Green T-Shirt,3.8,449.0,https://www.flipkart.com/leotude-striped-women-round-neck-green-t-shirt/p/itmfbp4dgp42xsx4?pid=TSHFBZPNSPTNVG5H&lid=LSTTSHFBZPNSPTNVG5HYELN1F&marketplace=FLIPKART&srno=s_19_750&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFBZPNSPTNVG5H.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,133,Dark Green,Short Sleeve,Round Neck,Cotton Blend,Regular Fit,19
Metronaut,Printed Women V Neck Multicolor T-Shirt,4.1,327.0,https://www.flipkart.com/metronaut-printed-women-v-neck-multicolor-t-shirt/p/itmfghdbw9uu5gzk?pid=TSHFGHDBNZNNJRHW&lid=LSTTSHFGHDBNZNNJRHWDNOPSO&marketplace=FLIPKART&srno=s_19_751&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFGHDBNZNNJRHW.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,214,Multicolor,Short Sleeve,V Neck,Pure Cotton,Regular,19
FLEXIMAA,Solid Women Polo Neck Dark Blue T-Shirt,3.9,359.0,https://www.flipkart.com/fleximaa-solid-women-polo-neck-dark-blue-t-shirt/p/itmf3z4rszyumd44?pid=TOPF2ZBYAEZZDMWB&lid=LSTTOPF2ZBYAEZZDMWBEC41IG&marketplace=FLIPKART&srno=s_19_752&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TOPF2ZBYAEZZDMWB.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,1117,Navy Blue,Half Sleeve,Polo Neck,Cotton Blend,Regular,19
FAME FOREVER By Lifestyle,Solid Women Round Neck Blue T-Shirt,4.3,499.0,https://www.flipkart.com/lifestyle-fame-forever-solid-women-round-neck-blue-t-shirt/p/itmb81188a6e1b03?pid=TOPFGG6AXM8KTRF5&lid=LSTTOPFGG6AXM8KTRF5CLTKSH&marketplace=FLIPKART&srno=s_19_753&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TOPFGG6AXM8KTRF5.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,27,Teal,Short Sleeve,Round Neck,Viscose Blend,Regular,19
Diaz,Printed Women Round Neck Multicolor T-Shirt,4.0,749.0,https://www.flipkart.com/diaz-printed-women-round-neck-multicolor-t-shirt/p/itmf3ygvvbhqagh7?pid=TSHET7DZFT6ZNUGS&lid=LSTTSHET7DZFT6ZNUGSPWZEBQ&marketplace=FLIPKART&srno=s_19_754&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHET7DZFT6ZNUGS.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,75,"Red, Blue, Pink, Yellow",Short Sleeve,Round Neck,Cotton Blend,Regular Fit,19
fasla,Striped Women Round Neck Multicolor T-Shirt,3.9,239.0,https://www.flipkart.com/fasla-striped-women-round-neck-multicolor-t-shirt/p/itm98521c77aff6e?pid=TSHFNV2KBMH8GBWB&lid=LSTTSHFNV2KBMH8GBWBUK3ICJ&marketplace=FLIPKART&srno=s_19_755&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFNV2KBMH8GBWB.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,1224,1 Pcs Maroon,Short Sleeve,Round Neck,Cotton Linen Blend,Regullar fit,19
Style 'n' More,Solid Women Round Neck Yellow T-Shirt,4.1,289.0,https://www.flipkart.com/style-n-more-solid-women-round-neck-yellow-t-shirt/p/itmfcf024a8e865b?pid=TSHFPG82TNQAXPAA&lid=LSTTSHFPG82TNQAXPAASVCFUU&marketplace=FLIPKART&srno=s_19_756&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFPG82TNQAXPAA.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,98,YELLOW,Short Sleeve,Round Neck,Pure Cotton,Regular,19
Jockey,Striped Women V-neck Pink T-Shirt,4.0,529.0,https://www.flipkart.com/jockey-striped-women-v-neck-pink-t-shirt/p/itmf7vmwgqgwd3nh?pid=TSHF7VMVZBKG4Z3Z&lid=LSTTSHF7VMVZBKG4Z3Z0HMH1Y&marketplace=FLIPKART&srno=s_19_757&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHF7VMVZBKG4Z3Z.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,115,Peach Blossom,Short Sleeve,V-neck,Cotton Blend,Regular,19
DIBIYA,Striped Women Round Neck Blue T-Shirt,4.3,349.0,https://www.flipkart.com/dibiya-striped-women-round-neck-blue-t-shirt/p/itm001c4d5f7e5af?pid=TSHFHT57HUSGJJNF&lid=LSTTSHFHT57HUSGJJNFCEAAHJ&marketplace=FLIPKART&srno=s_19_758&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFHT57HUSGJJNF.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,55,Dark Blue,Half Sleeve,Round Neck,Hosiery,Regular,19
Metronaut,Disney Printed Women Round Neck White T-Shirt,4.0,479.0,https://www.flipkart.com/metronaut-disney-printed-women-round-neck-white-t-shirt/p/itmff7hr7fz8mmht?pid=TSHFF7HRBDU6T9XD&lid=LSTTSHFF7HRBDU6T9XDOKCMAG&marketplace=FLIPKART&srno=s_19_759&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFF7HRBDU6T9XD.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,11,White,Short Sleeve,Round Neck,Cotton Blend,Regular,19
Broadstar,"Printed Women Round Neck Red, Green T-Shirt",,539.0,https://www.flipkart.com/broadstar-printed-women-round-neck-red-green-t-shirt/p/itmff6bmfvchjptg?pid=TSHFF6YGHHDGTAEF&lid=LSTTSHFF6YGHHDGTAEFXMZPYU&marketplace=FLIPKART&srno=s_19_760&otracker=search&otracker1=search&fm=organic&iid=cf727ab5-7cea-4dc8-bcf8-f3f77357b4c8.TSHFF6YGHHDGTAEF.SEARCH&ssid=46vv894gyo0000001594640958455&qH=745024300dc73418,,"Red, Olive",Short Sleeve,Round Neck,Cotton Blend,Slim Fit,19
